,num_reviews,orig_price,been_sale,rating_val,num_tags,num_genres,year_released
689,1895,14.99,0,8.0,20.0,4.0,2020.0
690,1220,17.99,1,8.0,20.0,5.0,2019.0
693,15699,29.99,0,8.0,20.0,2.0,2011.0
695,6096,19.99,1,7.0,20.0,4.0,2010.0
696,1375,26.99,0,8.0,20.0,5.0,2020.0
697,21154,19.99,0,8.0,20.0,3.0,2020.0
698,3527,8.99,0,9.0,13.0,2.0,2021.0
699,29529,14.99,0,8.0,20.0,7.0,2016.0
700,359,19.99,0,8.0,20.0,3.0,2021.0
701,564,29.99,0,8.0,10.0,0.0,2019.0
702,2115,49.99,0,7.0,6.0,4.0,2018.0
703,6160,9.99,1,8.0,20.0,3.0,2011.0
704,5528,14.99,1,8.0,20.0,4.0,2016.0
707,8845,19.99,0,8.0,20.0,6.0,2018.0
715,10580,49.99,0,8.0,15.0,2.0,2017.0
716,6860,19.99,0,8.0,20.0,2.0,2020.0
717,25582,49.99,0,7.0,20.0,2.0,2017.0
719,52374,4.99,0,9.0,20.0,3.0,2009.0
720,23470,4.99,0,8.0,20.0,3.0,2014.0
721,4125,39.99,0,8.0,20.0,2.0,2018.0
722,85057,19.99,0,8.0,20.0,3.0,2015.0
724,5660,19.99,0,8.0,20.0,1.0,2017.0
726,3039,14.99,0,9.0,20.0,2.0,2020.0
727,21789,24.99,0,9.0,20.0,2.0,2013.0
729,6304,19.99,0,9.0,5.0,3.0,2016.0
730,59236,14.99,0,8.0,20.0,1.0,2011.0
733,30956,19.99,0,7.0,20.0,7.0,2016.0
734,2104,39.99,1,8.0,20.0,3.0,2019.0
735,763,19.99,0,8.0,19.0,3.0,2021.0
736,8434,24.99,0,8.0,20.0,6.0,2021.0
737,14209,19.99,0,8.0,20.0,1.0,2007.0
741,30057,19.99,0,8.0,20.0,3.0,2014.0
742,5886,14.99,1,8.0,20.0,1.0,2015.0
743,3726,44.99,1,7.0,20.0,4.0,2017.0
744,13132,49.99,0,8.0,14.0,4.0,2020.0
745,17696,19.99,0,7.0,14.0,2.0,2020.0
749,1178,34.99,0,7.0,14.0,1.0,2020.0
751,2578,49.99,0,7.0,13.0,3.0,2020.0
752,13048,29.99,0,8.0,20.0,3.0,2017.0
753,4056,19.99,0,9.0,16.0,3.0,2018.0
756,37992,19.99,0,9.0,20.0,2.0,2012.0
757,3482,19.99,0,9.0,20.0,5.0,2021.0
759,527,19.99,0,8.0,18.0,3.0,2020.0
760,32709,19.99,0,8.0,20.0,3.0,2013.0
764,5561,11.99,0,8.0,20.0,5.0,2018.0
765,11309,19.99,0,8.0,20.0,1.0,2017.0
767,63953,19.99,0,8.0,20.0,2.0,2015.0
769,45030,19.99,0,8.0,20.0,3.0,2013.0
770,1065,19.99,1,8.0,9.0,0.0,2017.0
771,826,19.99,0,9.0,20.0,0.0,2020.0
772,30826,4.99,0,8.0,20.0,3.0,2014.0
774,10345,9.99,0,8.0,20.0,2.0,2012.0
775,3133,39.99,0,9.0,16.0,5.0,2020.0
776,6856,19.99,0,9.0,20.0,2.0,2016.0
777,6926,14.99,0,8.0,20.0,6.0,2015.0
778,45333,19.99,0,8.0,20.0,2.0,2014.0
779,544,24.99,0,8.0,18.0,3.0,2021.0
780,14524,59.99,0,7.0,16.0,0.0,2017.0
781,5245,29.99,1,8.0,20.0,4.0,2019.0
782,28350,59.99,0,5.0,20.0,2.0,2017.0
783,23092,34.99,0,8.0,20.0,2.0,2018.0
785,36333,2.99,1,9.0,20.0,4.0,2019.0
786,1822,39.99,0,9.0,12.0,3.0,2018.0
790,21392,19.99,0,8.0,20.0,3.0,2009.0
792,29972,59.99,0,8.0,20.0,2.0,2017.0
793,2318,19.99,0,7.0,5.0,3.0,2019.0
794,2357,19.99,0,9.0,20.0,5.0,2019.0
795,326,14.99,0,8.0,19.0,4.0,2021.0
796,113,19.99,0,8.0,20.0,5.0,2021.0
797,17787,59.99,0,5.0,20.0,5.0,2020.0
798,2775,34.99,0,7.0,20.0,7.0,2020.0
799,1035,24.99,0,8.0,17.0,4.0,2019.0
800,87224,9.99,0,9.0,20.0,4.0,
801,132,14.99,0,5.0,20.0,6.0,2021.0
803,3948,14.99,0,9.0,20.0,3.0,2020.0
806,1041,19.99,0,8.0,20.0,3.0,2020.0
807,88310,19.99,0,9.0,20.0,5.0,2013.0
808,1285,19.99,0,8.0,20.0,3.0,2021.0
810,28773,59.99,0,8.0,20.0,4.0,2019.0
812,13496,24.99,0,8.0,20.0,4.0,2019.0
816,8669,21.99,0,8.0,20.0,5.0,2019.0
817,8855,14.99,0,8.0,20.0,4.0,2016.0
818,51200,19.99,0,8.0,20.0,3.0,2016.0
820,5229,49.99,0,7.0,20.0,2.0,2020.0
821,9865,29.99,0,8.0,20.0,2.0,2016.0
822,256,19.99,1,5.0,4.0,4.0,2014.0
823,45805,59.99,0,7.0,20.0,2.0,2020.0
824,83,29.99,0,7.0,20.0,0.0,2021.0
825,1004,19.99,1,7.0,6.0,2.0,2020.0
826,7906,29.99,0,8.0,20.0,4.0,2019.0
827,4887,19.99,0,8.0,20.0,5.0,2017.0
830,2432,1.99,0,8.0,20.0,4.0,2021.0
831,5609,29.99,0,8.0,20.0,1.0,2016.0
832,2650,6.99,0,8.0,20.0,4.0,2019.0
833,3361,19.99,0,8.0,20.0,2.0,2020.0
836,89029,39.99,0,8.0,20.0,3.0,2013.0
837,8466,24.99,0,8.0,20.0,3.0,2020.0
838,5762,29.99,0,7.0,18.0,3.0,2018.0
839,12120,59.99,0,7.0,20.0,2.0,2019.0
840,7642,14.99,0,8.0,20.0,2.0,2015.0
841,685,19.99,0,8.0,19.0,3.0,2021.0
844,1564,19.99,0,8.0,19.0,3.0,2021.0
845,245,39.99,0,8.0,20.0,4.0,2020.0
846,156,9.99,0,8.0,18.0,2.0,2021.0
848,496687,39.99,0,9.0,20.0,1.0,2015.0
850,43468,39.99,0,8.0,20.0,5.0,2014.0
851,6156,29.99,0,8.0,20.0,3.0,2017.0
853,7877,29.99,0,8.0,20.0,4.0,2019.0
856,1944,19.99,0,7.0,19.0,4.0,2020.0
857,69264,19.99,0,8.0,20.0,2.0,2015.0
859,7037,7.99,0,8.0,20.0,4.0,2016.0
862,2827,19.99,0,8.0,20.0,6.0,2021.0
863,10892,7.99,0,8.0,20.0,2.0,2014.0
864,1063,19.99,0,8.0,15.0,0.0,2020.0
865,11918,39.99,0,8.0,15.0,2.0,2019.0
866,13264,19.99,0,9.0,20.0,5.0,2019.0
867,45795,44.99,0,8.0,20.0,8.0,2016.0
869,871,9.99,0,8.0,11.0,3.0,2015.0
870,38653,14.99,0,8.0,20.0,5.0,2016.0
872,317,19.99,1,8.0,13.0,2.0,2018.0
873,1222,59.99,0,8.0,7.0,1.0,2020.0
874,13210,19.99,0,8.0,20.0,4.0,2015.0
875,6337,29.99,0,8.0,20.0,6.0,2020.0
877,9698,12.99,0,9.0,20.0,3.0,2020.0
881,12924,19.99,1,7.0,20.0,0.0,2015.0
885,11776,39.99,0,8.0,20.0,2.0,2016.0
887,3524,19.99,0,8.0,20.0,5.0,2019.0
888,34905,14.99,0,9.0,20.0,3.0,2017.0
889,1381,11.99,0,8.0,17.0,2.0,2018.0
890,3152,11.99,0,8.0,20.0,6.0,2019.0
891,4322,39.99,0,7.0,20.0,5.0,2019.0
892,8282,13.99,0,7.0,20.0,2.0,2016.0
895,30310,19.99,0,8.0,20.0,2.0,2014.0
896,2842,39.99,0,8.0,17.0,3.0,2017.0
897,7947,19.99,0,9.0,20.0,3.0,2018.0
898,39991,39.99,0,8.0,20.0,1.0,2016.0
899,2493,9.99,0,8.0,20.0,4.0,2016.0
902,1430,19.99,0,8.0,20.0,4.0,2016.0
904,53536,14.99,0,9.0,20.0,2.0,2012.0
906,14,14.99,0,6.0,7.0,0.0,2012.0
907,14,14.99,0,6.0,7.0,0.0,2012.0
909,14,14.99,0,6.0,7.0,0.0,2012.0
911,34287,29.99,0,8.0,20.0,3.0,2014.0
913,19807,19.99,0,9.0,20.0,2.0,2017.0
915,4535,19.99,0,8.0,20.0,4.0,2017.0
917,193,14.99,0,8.0,13.0,0.0,2021.0
919,789,17.99,0,9.0,14.0,3.0,2019.0
920,41052,14.99,0,9.0,20.0,2.0,2020.0
922,1324,49.99,0,7.0,20.0,0.0,2018.0
923,122,14.99,1,7.0,9.0,3.0,2020.0
925,3637,9.99,0,8.0,20.0,2.0,2014.0
928,12185,19.99,1,7.0,20.0,9.0,2017.0
930,10863,29.99,0,8.0,20.0,3.0,2015.0
931,77661,29.99,0,8.0,20.0,7.0,2018.0
933,1288,19.99,1,8.0,19.0,8.0,2020.0
934,32792,19.99,0,9.0,20.0,2.0,2010.0
938,2476,24.99,0,7.0,10.0,0.0,2017.0
939,234,24.99,1,7.0,20.0,8.0,2021.0
940,11829,19.99,0,9.0,20.0,3.0,2018.0
942,49773,49.99,0,8.0,20.0,2.0,2016.0
944,1454,29.99,0,7.0,13.0,0.0,2017.0
947,4744,19.99,0,8.0,20.0,2.0,2010.0
948,661,13.99,0,7.0,7.0,0.0,2016.0
950,2068,29.99,0,8.0,15.0,4.0,2019.0
951,4061,9.99,0,7.0,20.0,4.0,2018.0
953,66068,24.99,0,8.0,20.0,2.0,2012.0
954,18998,11.99,0,8.0,20.0,2.0,2013.0
956,3239,19.99,0,8.0,20.0,6.0,2020.0
958,3290,19.99,0,7.0,13.0,5.0,2018.0
960,76489,29.99,0,8.0,20.0,4.0,2017.0
961,3950,22.99,0,8.0,20.0,5.0,2020.0
962,60638,14.99,0,9.0,20.0,5.0,2014.0
963,1055,19.99,0,8.0,8.0,2.0,2017.0
964,58407,49.99,0,8.0,20.0,3.0,2017.0
965,27060,19.99,1,9.0,20.0,4.0,2010.0
967,714,19.99,0,8.0,20.0,3.0,2015.0
968,2146,9.99,0,9.0,6.0,0.0,2019.0
969,28637,39.99,0,8.0,20.0,3.0,2012.0
970,93757,19.99,0,8.0,20.0,8.0,2021.0
971,4332,59.99,1,5.0,8.0,3.0,2019.0
972,6197,24.99,0,9.0,20.0,4.0,2019.0
973,652,19.99,0,8.0,20.0,2.0,2020.0
974,2875,14.99,0,8.0,20.0,3.0,2015.0
977,46365,29.99,0,8.0,20.0,4.0,2012.0
978,25425,29.99,0,8.0,20.0,4.0,2017.0
980,2379,24.99,0,8.0,20.0,5.0,2020.0
981,2742,8.99,0,9.0,20.0,5.0,2019.0
982,14182,14.99,0,7.0,20.0,4.0,2015.0
984,1595,29.99,0,7.0,20.0,4.0,2020.0
985,97,19.99,0,8.0,20.0,0.0,2021.0
987,9171,39.99,0,8.0,20.0,5.0,2020.0
988,7624,7.99,0,8.0,20.0,4.0,2015.0
989,513,59.99,1,8.0,20.0,4.0,2019.0
990,15839,39.99,0,7.0,20.0,2.0,2019.0
992,12966,14.99,0,8.0,20.0,2.0,2020.0
995,612,29.99,1,8.0,13.0,0.0,2018.0
998,1511,9.99,1,8.0,9.0,3.0,2009.0
999,3475,19.99,0,8.0,20.0,3.0,2019.0
1001,2258,4.99,0,8.0,16.0,4.0,2019.0
1002,9814,19.99,0,8.0,20.0,6.0,2019.0
1003,5605,19.99,0,8.0,20.0,3.0,2014.0
1006,214,19.99,0,7.0,20.0,0.0,2020.0
1007,57306,59.99,0,5.0,13.0,3.0,2019.0
1008,915,14.99,1,9.0,14.0,3.0,2018.0
1009,14,149.99,0,7.0,8.0,6.0,2017.0
1011,5266,49.99,0,8.0,17.0,2.0,2016.0
1012,1583,14.99,0,9.0,18.0,4.0,2019.0
1013,16946,9.99,0,8.0,20.0,6.0,2012.0
1015,3028,29.99,0,7.0,20.0,6.0,2020.0
1018,1861,19.99,0,8.0,20.0,6.0,2020.0
1020,10561,24.99,0,7.0,20.0,0.0,2016.0
1024,280,14.99,1,5.0,5.0,3.0,2012.0
1028,6218,19.99,0,8.0,17.0,4.0,2020.0
1029,20918,29.99,0,8.0,20.0,1.0,2014.0
1031,8479,19.99,0,8.0,20.0,6.0,2020.0
1033,26979,59.99,0,5.0,20.0,1.0,2014.0
1035,3121,59.99,0,7.0,12.0,4.0,2018.0
1037,2412,29.99,1,7.0,20.0,3.0,2019.0
1038,2026,24.99,0,8.0,20.0,5.0,2019.0
1039,580,9.99,0,8.0,20.0,5.0,2021.0
1040,5341,39.99,1,7.0,20.0,3.0,2017.0
1042,32688,39.99,0,8.0,20.0,6.0,2014.0
1043,239,18.99,0,7.0,16.0,3.0,2021.0
1044,3100,29.99,0,8.0,15.0,2.0,2020.0
1045,5421,29.99,0,8.0,20.0,5.0,2020.0
1047,1363,29.99,0,8.0,13.0,0.0,2018.0
1048,28794,1.99,0,8.0,20.0,0.0,2017.0
1049,67,19.99,1,7.0,20.0,5.0,2021.0
1050,1184,59.99,0,8.0,19.0,1.0,2021.0
1052,17466,39.99,0,8.0,20.0,2.0,2017.0
1053,34087,14.99,0,9.0,20.0,2.0,2019.0
1055,66117,59.99,0,8.0,20.0,4.0,2017.0
1056,27655,39.99,0,8.0,20.0,3.0,2020.0
1060,871,59.99,0,8.0,12.0,2.0,2020.0
1061,20268,29.99,0,8.0,20.0,2.0,2016.0
1062,7252,19.99,0,9.0,20.0,2.0,2020.0
1064,94,1.99,1,5.0,20.0,5.0,2021.0
1065,2978,19.99,0,8.0,20.0,1.0,2013.0
1071,981,59.99,0,8.0,6.0,2.0,2019.0
1072,17447,49.99,0,8.0,20.0,3.0,2019.0
1073,12475,14.99,0,9.0,17.0,1.0,2019.0
1074,2884,29.99,0,8.0,20.0,3.0,2020.0
1075,10522,39.99,1,7.0,20.0,2.0,2012.0
1077,7794,5.99,0,9.0,20.0,1.0,2019.0
1078,20949,59.99,0,5.0,20.0,2.0,2016.0
1079,2850,19.99,1,8.0,20.0,3.0,2015.0
1080,2859,24.99,0,8.0,16.0,2.0,2013.0
1082,6060,12.99,0,9.0,20.0,2.0,2007.0
1083,5780,59.99,0,8.0,20.0,2.0,2020.0
1084,2094,29.99,0,5.0,10.0,0.0,2017.0
1085,34236,29.99,0,8.0,20.0,2.0,2017.0
1089,7129,19.99,0,8.0,20.0,2.0,2012.0
1091,2556,19.99,0,9.0,20.0,5.0,2019.0
1092,314,19.99,0,7.0,20.0,3.0,2021.0
1093,448,34.99,0,8.0,15.0,2.0,2021.0
1095,3251,14.99,1,9.0,18.0,1.0,2016.0
1096,1495,11.99,0,8.0,17.0,5.0,2020.0
1097,1272,9.99,0,5.0,20.0,4.0,2020.0
1099,81,29.99,0,7.0,20.0,3.0,2021.0
1100,9183,19.99,0,8.0,20.0,6.0,2020.0
1102,22534,39.99,0,8.0,20.0,3.0,2018.0
1104,1804,15.99,0,8.0,13.0,3.0,2017.0
1105,3785,39.99,0,7.0,20.0,4.0,2020.0
1109,10431,19.99,0,7.0,20.0,3.0,2016.0
1110,37,9.99,0,5.0,15.0,5.0,2021.0
1111,1176,12.99,1,9.0,11.0,4.0,2019.0
1114,1179,34.99,0,8.0,17.0,2.0,2019.0
1115,11,13.99,0,0.0,20.0,6.0,2021.0
1116,1822,59.99,0,5.0,20.0,0.0,2020.0
1120,39932,19.99,0,8.0,20.0,2.0,2014.0
1122,867,12.99,0,8.0,7.0,4.0,2019.0
1124,16169,19.99,0,8.0,20.0,6.0,2017.0
1126,255,49.99,0,5.0,10.0,3.0,2021.0
1127,19817,6.99,0,8.0,20.0,3.0,2014.0
1129,27280,9.99,0,8.0,20.0,3.0,2013.0
1130,854,24.99,0,5.0,6.0,0.0,2019.0
1131,11943,24.99,0,8.0,20.0,3.0,2019.0
1132,12829,19.99,0,9.0,20.0,2.0,2018.0
1133,4724,19.99,0,9.0,20.0,5.0,2020.0
1134,10342,39.99,0,5.0,16.0,7.0,2018.0
1135,8568,14.99,0,8.0,20.0,2.0,2017.0
1137,9370,19.99,0,8.0,20.0,2.0,2013.0
1138,35490,9.99,0,9.0,20.0,4.0,2013.0
1140,4281,6.99,0,8.0,19.0,2.0,2015.0
1142,16968,19.99,0,8.0,20.0,2.0,2009.0
1148,4432,49.99,0,8.0,20.0,2.0,2019.0
1150,730,49.99,0,7.0,20.0,2.0,2020.0
1154,70482,19.99,0,8.0,20.0,3.0,2012.0
1155,16812,9.99,0,8.0,20.0,3.0,2017.0
1157,10873,19.99,0,8.0,20.0,6.0,2018.0
1158,97,59.99,0,8.0,19.0,2.0,2021.0
1159,263,19.99,1,8.0,5.0,0.0,2018.0
1160,3005,14.99,0,9.0,14.0,1.0,2015.0
1161,1589,9.99,0,8.0,20.0,3.0,2018.0
1164,5652,29.99,0,8.0,20.0,5.0,2018.0
1166,10780,19.99,0,8.0,20.0,2.0,2013.0
1167,650,11.99,0,8.0,8.0,2.0,2020.0
1168,9111,34.99,0,8.0,11.0,4.0,2016.0
1171,1544,19.99,0,8.0,19.0,6.0,2021.0
1172,709,14.99,0,8.0,6.0,0.0,2016.0
1173,2060,9.99,0,8.0,13.0,3.0,2021.0
1174,2652,19.99,0,9.0,20.0,2.0,2020.0
1176,1742,19.99,0,8.0,13.0,0.0,2018.0
1177,31044,19.99,0,9.0,20.0,3.0,2016.0
1178,1850,7.99,0,8.0,20.0,3.0,2013.0
1181,4556,14.99,0,8.0,20.0,3.0,2017.0
1183,28996,14.99,0,9.0,20.0,2.0,2009.0
1184,20893,19.99,0,8.0,20.0,4.0,2016.0
1185,5067,14.99,0,8.0,18.0,6.0,2019.0
1186,61530,9.99,0,9.0,20.0,2.0,2012.0
1187,40251,19.99,0,8.0,20.0,3.0,2015.0
1188,2978,24.99,0,8.0,14.0,1.0,2017.0
1189,16639,19.99,0,5.0,20.0,3.0,2019.0
1190,4652,24.99,0,8.0,15.0,3.0,2021.0
1193,14334,14.99,0,8.0,20.0,5.0,2011.0
1194,42000,14.99,0,9.0,20.0,4.0,2015.0
1196,1096,19.99,0,8.0,5.0,0.0,2016.0
1198,56172,9.99,1,9.0,20.0,4.0,2012.0
1200,4376,24.99,0,9.0,20.0,0.0,2019.0
1201,2980,14.99,0,8.0,20.0,4.0,2018.0
1202,1363,14.99,0,9.0,20.0,2.0,2020.0
1204,3349,59.99,1,5.0,20.0,7.0,2020.0
1205,849,24.99,0,9.0,17.0,2.0,2016.0
1206,64127,19.99,0,8.0,20.0,2.0,2012.0
1208,10653,9.99,0,9.0,20.0,4.0,2009.0
1209,261,89.99,0,7.0,2.0,2.0,2018.0
1210,991,19.99,0,8.0,20.0,4.0,2020.0
1212,1213,19.99,0,9.0,6.0,0.0,2018.0
1215,1042,17.99,0,8.0,20.0,2.0,2014.0
1216,4889,19.99,0,7.0,20.0,3.0,2010.0
1218,6767,20.99,0,8.0,20.0,2.0,2016.0
1220,727,24.99,0,8.0,20.0,4.0,2020.0
1221,26554,24.99,0,8.0,20.0,3.0,2016.0
1223,38488,19.99,0,8.0,20.0,5.0,2012.0
1224,13286,39.99,0,9.0,20.0,4.0,2014.0
1226,27381,39.99,0,7.0,20.0,2.0,2017.0
1227,498,24.99,0,8.0,20.0,4.0,2020.0
1228,24523,14.99,0,9.0,20.0,4.0,2016.0
1229,2663,19.99,0,8.0,15.0,4.0,2010.0
1232,14686,29.99,0,8.0,20.0,2.0,2013.0
1234,2164,29.99,0,8.0,14.0,0.0,2018.0
1235,4575,39.99,0,8.0,20.0,2.0,2017.0
1236,1849,19.99,0,7.0,14.0,2.0,2018.0
1237,409,34.99,1,8.0,20.0,2.0,2020.0
1238,60668,9.99,0,9.0,20.0,1.0,2011.0
1239,2677,14.99,0,8.0,20.0,4.0,2015.0
1241,964,14.99,0,9.0,20.0,5.0,2020.0
1242,23645,29.99,1,8.0,20.0,2.0,2011.0
1244,430,19.99,1,8.0,13.0,0.0,2018.0
1245,2701,19.99,0,7.0,19.0,2.0,2016.0
1246,7479,6.99,0,8.0,20.0,2.0,2018.0
1247,1127,19.99,0,8.0,20.0,4.0,2020.0
1248,6209,19.99,0,8.0,11.0,5.0,2019.0
1250,1,9.99,1,0.0,12.0,2.0,2021.0
1252,5732,29.99,0,8.0,14.0,2.0,2019.0
1253,127190,19.99,0,9.0,20.0,2.0,2010.0
1254,1043,9.99,0,9.0,20.0,5.0,2020.0
1255,355,19.99,0,7.0,20.0,5.0,2020.0
1257,17420,19.99,0,9.0,20.0,3.0,2010.0
1258,3211,14.99,0,8.0,20.0,8.0,2020.0
1260,239,19.99,0,8.0,20.0,3.0,2021.0
1261,1164,19.99,0,9.0,20.0,6.0,2020.0
1262,2970,29.99,0,8.0,20.0,2.0,2017.0
1263,1035,19.99,1,7.0,13.0,3.0,2009.0
1264,646,14.99,0,8.0,20.0,0.0,2020.0
1265,20086,9.99,0,9.0,20.0,3.0,2016.0
1266,8524,59.99,0,8.0,20.0,3.0,2018.0
1267,12579,15.99,0,7.0,20.0,2.0,2014.0
1268,5774,19.99,0,8.0,20.0,2.0,2013.0
1270,644,19.99,0,8.0,9.0,2.0,2018.0
1273,1083,24.99,0,5.0,9.0,4.0,2020.0
1274,8357,19.99,0,5.0,20.0,6.0,2019.0
1275,799,14.99,0,8.0,13.0,2.0,2020.0
1278,295,17.99,0,8.0,20.0,2.0,2021.0
1280,10923,9.99,0,9.0,20.0,3.0,2014.0
1281,200,29.99,0,8.0,6.0,2.0,2021.0
1284,3004,49.99,0,8.0,15.0,3.0,2019.0
1285,2204,19.99,0,5.0,20.0,2.0,2019.0
1287,4807,39.99,0,8.0,20.0,1.0,2017.0
1293,6202,29.99,0,8.0,20.0,4.0,2015.0
1295,97,19.99,1,5.0,14.0,0.0,2020.0
1296,4686,14.99,0,8.0,13.0,2.0,2009.0
1298,1230,29.99,0,8.0,20.0,9.0,2019.0
1300,76,49.99,0,5.0,11.0,3.0,2021.0
1301,10041,29.99,0,9.0,20.0,2.0,2016.0
1303,1055,40.0,0,8.0,16.0,0.0,2019.0
1304,2024,15.99,0,8.0,20.0,2.0,2015.0
1306,3279,19.99,0,8.0,20.0,2.0,2008.0
1309,8316,14.99,0,9.0,20.0,2.0,2015.0
1312,33306,19.99,0,8.0,20.0,2.0,2010.0
1315,4131,14.99,0,8.0,20.0,1.0,2018.0
1316,18428,29.99,0,8.0,20.0,4.0,2016.0
1317,8354,3.99,0,7.0,20.0,3.0,2014.0
1318,16137,14.99,0,8.0,20.0,2.0,2008.0
1319,1512,19.99,0,8.0,9.0,0.0,2018.0
1320,2112,19.99,0,9.0,6.0,0.0,2016.0
1321,187978,14.99,0,9.0,20.0,9.0,2013.0
1323,5821,29.99,0,7.0,20.0,2.0,2019.0
1324,3662,17.99,0,8.0,20.0,4.0,2020.0
1325,545,6.99,1,7.0,20.0,7.0,2020.0
1326,57,14.99,0,6.0,20.0,6.0,2021.0
1327,6451,14.99,0,8.0,20.0,2.0,2012.0
1331,2125,59.99,0,7.0,20.0,3.0,2020.0
1332,1029,19.99,0,5.0,17.0,2.0,2020.0
1333,1386,9.99,0,8.0,10.0,3.0,2019.0
1334,3705,14.99,0,9.0,20.0,5.0,2015.0
1335,82,13.99,0,7.0,20.0,5.0,2018.0
1336,593,29.99,0,5.0,13.0,3.0,2020.0
1337,15271,24.99,0,8.0,14.0,4.0,2020.0
1339,36,17.99,0,7.0,15.0,0.0,2021.0
1342,2081,19.99,0,5.0,12.0,3.0,2019.0
1344,9379,29.99,0,8.0,20.0,4.0,2011.0
1346,667,29.99,0,9.0,13.0,1.0,2020.0
1348,11191,19.99,1,8.0,20.0,1.0,2010.0
1349,121094,14.99,0,8.0,20.0,4.0,2014.0
1350,16795,19.99,0,7.0,20.0,6.0,2020.0
1351,7332,19.99,0,8.0,20.0,8.0,2018.0
1352,379,24.99,0,8.0,20.0,0.0,2020.0
1354,1425,14.99,0,8.0,20.0,3.0,2020.0
1355,4712,9.99,0,9.0,20.0,6.0,2019.0
1356,903,14.99,1,8.0,20.0,4.0,2020.0
1357,25390,14.99,0,9.0,20.0,3.0,2013.0
1359,34,29.99,0,6.0,5.0,2.0,2009.0
1360,22741,9.99,0,9.0,20.0,2.0,2014.0
1364,370,19.99,0,8.0,13.0,4.0,2021.0
1366,5377,39.99,0,5.0,20.0,6.0,2019.0
1369,2466,9.99,0,9.0,14.0,4.0,2019.0
1370,2191,19.99,0,9.0,12.0,5.0,2019.0
1371,36,2.99,0,6.0,8.0,2.0,2020.0
1373,3610,19.99,0,8.0,20.0,5.0,2011.0
1374,450,19.99,0,5.0,8.0,0.0,2016.0
1375,10997,19.99,0,8.0,20.0,2.0,2018.0
1377,7994,24.99,0,8.0,20.0,3.0,2020.0
1378,58595,9.99,0,9.0,20.0,3.0,2012.0
1379,284,19.99,0,7.0,20.0,6.0,2021.0
1381,3042,19.99,0,8.0,20.0,0.0,2016.0
1383,51,19.99,0,6.0,6.0,4.0,2021.0
1384,16116,19.99,0,8.0,20.0,6.0,2017.0
1385,10563,11.99,0,8.0,20.0,5.0,2014.0
1390,5778,14.99,0,8.0,20.0,4.0,2019.0
1391,862,39.99,0,7.0,8.0,4.0,2018.0
1392,12109,39.99,0,8.0,20.0,3.0,2018.0
1393,56892,9.99,0,8.0,20.0,3.0,2008.0
1395,2338,19.99,0,7.0,20.0,4.0,2020.0
1396,4399,24.99,0,9.0,20.0,5.0,2020.0
1397,2549,14.99,0,8.0,20.0,6.0,2019.0
1398,660,29.99,0,8.0,20.0,4.0,2020.0
1399,35310,19.99,0,8.0,20.0,3.0,2014.0
1400,5757,34.99,1,8.0,20.0,1.0,2018.0
1402,1630,24.99,0,8.0,20.0,0.0,2017.0
1404,472,29.99,0,8.0,8.0,0.0,2019.0
1405,11703,19.99,0,8.0,20.0,3.0,2020.0
1406,1522,19.99,0,8.0,6.0,5.0,2020.0
1407,680,19.99,0,8.0,5.0,1.0,2018.0
1408,13538,14.99,0,7.0,20.0,2.0,2015.0
1410,27012,39.99,0,9.0,20.0,4.0,2019.0
1411,1503,39.99,0,7.0,20.0,3.0,2019.0
1412,34532,29.99,0,7.0,20.0,3.0,2014.0
1413,940,19.99,0,7.0,11.0,2.0,2018.0
1417,3609,19.99,0,8.0,20.0,4.0,2019.0
1418,3193,19.99,0,7.0,20.0,2.0,2018.0
1419,517,19.99,0,8.0,20.0,1.0,2021.0
1420,2758,24.99,0,5.0,20.0,6.0,2019.0
1423,223,19.99,0,8.0,12.0,1.0,2009.0
1425,179,14.99,0,8.0,20.0,4.0,2021.0
1427,14804,19.99,0,8.0,20.0,3.0,2011.0
1428,2539,19.99,0,5.0,20.0,7.0,2017.0
1429,18236,14.99,0,8.0,20.0,2.0,2016.0
1431,3026,14.99,0,9.0,20.0,1.0,2004.0
1434,14770,29.99,0,8.0,20.0,1.0,2010.0
1436,378,19.99,0,8.0,15.0,4.0,2021.0
1437,386,11.99,0,5.0,20.0,3.0,2021.0
1439,4492,13.99,0,8.0,20.0,4.0,2015.0
1442,7922,19.99,0,8.0,20.0,2.0,2012.0
1444,2258,19.99,0,8.0,20.0,5.0,2021.0
1446,2597,19.99,0,8.0,20.0,5.0,2020.0
1447,15041,9.99,0,7.0,20.0,2.0,2009.0
1448,3915,31.99,0,8.0,10.0,0.0,2015.0
1449,140,19.99,1,7.0,11.0,4.0,2021.0
1450,2014,24.99,0,5.0,20.0,6.0,2020.0
1451,1448,39.99,0,8.0,11.0,4.0,2018.0
1457,3591,9.99,0,8.0,20.0,5.0,2012.0
1461,6281,14.99,0,8.0,20.0,2.0,2013.0
1462,535,14.99,0,8.0,9.0,2.0,2017.0
1463,127,19.99,0,8.0,17.0,4.0,2021.0
1464,4292,14.99,0,9.0,20.0,4.0,2019.0
1465,919,14.99,0,9.0,20.0,6.0,2020.0
1466,5114,59.99,0,8.0,18.0,1.0,2019.0
1467,1372,24.99,0,7.0,20.0,5.0,2019.0
1468,8808,19.99,0,7.0,20.0,2.0,2016.0
1470,15003,39.99,0,7.0,20.0,3.0,2018.0
