title,link,release_date,been_sale,orig_price,num_reviews,review_rating,num_languages,tags,num_tags,genres,num_genres,publisher,year_released,languages_filled,top_pubs,rating_val,Singleplayer_tag,Indie_tag,Action_tag,Adventure_tag,Casual_tag,Strategy_tag,Multiplayer_tag,RPG_tag,Simulation_tag,Atmospheric_tag,Horror_tag,2D_tag,Soundtrack_tag,Great_tag,Story_tag,Rich_tag,World_tag,Shooter_tag,Puzzle_tag,TurnBased_tag,Open_tag,FirstPerson_tag,Survival_tag,Fantasy_tag,Funny_tag,Coop_tag,Platformer_tag,Early_tag,Access_tag,Sim_tag,Indie_genre,Action_genre,Adventure_genre,Casual_genre,Simulation_genre,Strategy_genre,RPG_genre,_genre,Early_genre,Access_genre,Games_genre,Sports_genre,Racing_genre,Studios_genre,Entertainment_genre,Massively_genre,Multiplayer_genre,Studio_genre,Interactive_genre,Inc_genre,Software_genre,Game_genre,Utilities_genre,Feral_genre,Ltd_genre,Mac_genre,Design_genre,Illustration_genre,Sokpop_genre,Collective_genre,Activision,BANDAI NAMCO Entertainment,Capcom,Devolver Digital,Disney,Electronic Arts,Paradox Interactive,SEGA,Sokpop Collective,Square Enix,THQ Nordic,Ubisoft,Winged Cloud,other,tinyBuild
Candle,https://store.steampowered.com/app/420060/Candle/?snr=1_7_7_7000_150_137,2016-11-11 00:00:00,0,9.99,743,Mostly Positive,10.0,"['Indie', 'Adventure', 'Hand-drawn', 'Puzzle', 'Puzzle Platformer', 'Great Soundtrack', 'Fantasy', '2D', 'Platformer', 'Point & Click']",10.0,"['Adventure', 'Indie']",2.0,Daedalic Entertainment,2016,10.0,other,7,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Adorable Crush,https://store.steampowered.com/app/1266800/Adorable_Crush/?snr=1_7_7_7000_150_137,2020-10-15 00:00:00,0,2.99,369,Mostly Positive,,"['Dating Sim', 'Casual', 'Visual Novel', 'Match 3', 'Romance', '2D', 'Anime', 'Relaxing', 'Puzzle', 'Hentai', 'Nudity', 'Simulation', 'Comedy', 'Memes', 'Inventory Management', 'Strategy', 'Singleplayer', 'Funny', 'Management', 'Strategy RPG']",20.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Mature Games']",7.0,Mature Games,2020,11.225262197902417,other,7,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bad Pad,https://store.steampowered.com/app/517210/Bad_Pad/?snr=1_7_7_7000_150_137,2018-08-08 00:00:00,1,11.99,32,Positive,8.0,"['Metroidvania', '2D Platformer', 'Pixel Graphics', 'Side Scroller', 'Action-Adventure', 'Precision Platformer', 'Platformer', 'Arcade', '2D', 'Funny', 'Action', 'Cartoony', 'Fantasy', 'Comedy', 'Cartoon', 'Retro', 'Old School', 'Controller', 'Open World', 'Soundtrack']",20.0,"['Action', 'Indie', 'Headbang Games', 'Oray Studios']",4.0,Headbang Games,2018,8.0,other,8,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Mage's Tale,https://store.steampowered.com/app/766320/The_Mages_Tale/?snr=1_7_7_7000_150_137,2018-03-23 00:00:00,0,29.99,116,Mostly Positive,,"['RPG', 'Action', 'VR', 'Fantasy', 'First-Person', 'Magic', 'Singleplayer', 'Adventure', 'Action-Adventure', 'CRPG']",10.0,[],0.0,inXile Entertainment,2018,11.225262197902417,other,7,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tales Of Glory,https://store.steampowered.com/app/636970/Tales_Of_Glory/?snr=1_7_7_7000_150_137,2020-05-30 00:00:00,0,29.99,490,Very Positive,,"['Simulation', 'Gore', 'Violent', 'Action', 'VR', 'Medieval', 'Sexual Content', 'Swordplay', 'Early Access', 'War', 'Fighting', 'Action RPG', ""Beat 'em up"", 'Spectacle fighter', 'Tactical RPG', 'First-Person', 'Realistic', 'Historical', 'Alternate History', 'Horses']",20.0,[],0.0,BlackTale Games,2020,11.225262197902417,other,9,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Undholm,https://store.steampowered.com/app/982060/Undholm/?snr=1_7_7_7000_150_137,2019-01-07 00:00:00,0,1.99,77,Mostly Positive,,"['Indie', 'Simulation', 'Early Access']",3.0,"['Indie', 'Simulation', 'Early Access']",3.0,"Pixelmeal Games, LLC",2019,11.225262197902417,other,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Just Cause 2,https://store.steampowered.com/app/8190/Just_Cause_2/?snr=1_7_7_7000_150_137,2010-03-23 00:00:00,0,14.99,44919,Very Positive,7.0,"['Open World', 'Action', 'Sandbox', 'Third Person', 'Multiplayer', 'Adventure', 'Third-Person Shooter', 'Shooter', 'Singleplayer', 'Destruction', 'Exploration', 'Funny', 'Moddable', 'Co-op', 'Beautiful', 'Physics', 'Atmospheric', '3D Vision', 'Comedy', 'Massively Multiplayer']",20.0,"['Action', 'Adventure', 'Avalanche Studios']",3.0,Square Enix,2010,7.0,Square Enix,9,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Draft Day Sports: College Football 2021,https://store.steampowered.com/app/1499930/Draft_Day_Sports_College_Football_2021/?snr=1_7_7_7000_150_137,2021-02-05 00:00:00,0,29.99,9,8 user reviews,,"['Sports', 'Simulation', 'Strategy', 'Football', 'Management', 'Singleplayer', 'Indie']",7.0,"['Indie', 'Simulation', 'Sports', 'Strategy']",4.0,Wolverine Studios,2021,11.225262197902417,other,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dadish,https://store.steampowered.com/app/1522950/Dadish/?snr=1_7_7_7000_150_137,2021-02-22 00:00:00,0,2.99,14,Positive,,"['Action', 'Puzzle Platformer', 'Adventure', 'Retro', 'Cute', 'Platformer', 'Funny', '2D Platformer', 'Pixel Graphics', 'Cartoon', 'Indie', ""1990's"", 'Old School', 'Singleplayer', '2D']",15.0,"['Action', 'Adventure', 'Indie', 'Thomas K. Young']",4.0,Thomas K. Young,2021,11.225262197902417,other,8,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Supreme Commander,https://store.steampowered.com/app/9350/Supreme_Commander/?snr=1_7_7_7000_150_137,2011-09-28 00:00:00,0,12.99,1949,Very Positive,9.0,"['Strategy', 'RTS', 'Sci-fi', 'Multiplayer', 'Real-Time', 'Real-Time with Pause', 'Co-op', 'Base Building', 'Singleplayer', 'Robots', 'Action', 'Classic', 'Space', 'Great Soundtrack']",14.0,"['Strategy', 'Gas Powered Games']",2.0,Square Enix,2011,9.0,Square Enix,9,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
METAL GEAR SURVIVE,https://store.steampowered.com/app/543900/METAL_GEAR_SURVIVE/?snr=1_7_7_7000_150_137,2018-02-21 00:00:00,0,29.99,4218,Mixed,10.0,"['Action', 'Memes', 'Survival', 'Zombies', 'Co-op', 'Base Building', 'Multiplayer', 'Adventure', 'Open World', 'Stealth', 'Strategy', 'Crafting', 'Singleplayer', 'Open World Survival Craft', 'Comedy', 'Third Person', 'Psychological Horror', 'Tower Defense', 'Horror', 'Anime']",20.0,"['Action', 'Adventure', 'Strategy']",3.0,Konami Digital Entertainment,2018,10.0,other,6,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Stigmatized Property | 事故物件,https://store.steampowered.com/app/1162680/Stigmatized_Property/?snr=1_7_7_7000_150_138,2019-10-25 00:00:00,0,2.99,509,Very Positive,29.0,"['Adventure', 'Indie', 'Casual', 'Simulation', 'Action', 'Strategy', 'Horror', 'Psychological Horror', 'Exploration', 'Puzzle', 'Singleplayer', 'Short', 'Mystery', 'Walking Simulator', 'Anime', 'First-Person', 'Psychological', 'Realistic', 'Gore', 'Narration']",20.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy', ""Chilla's Art""]",7.0,Chilla's Art,2019,29.0,other,9,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Still There,https://store.steampowered.com/app/1063490/Still_There/?snr=1_7_7_7000_150_138,2019-11-20 00:00:00,0,14.99,673,Very Positive,6.0,"['Emotional', 'Adventure', 'Point & Click', 'Story Rich', 'Space', 'Psychological', 'Sci-fi', 'Atmospheric', 'Singleplayer', 'Puzzle', 'Mystery', '2D', 'Narration', 'First-Person', 'Great Soundtrack', 'Surreal', 'Funny', 'Beautiful', 'Management', 'Choices Matter']",20.0,"['Adventure', 'GhostShark']",2.0,Iceberg Interactive,2019,6.0,other,9,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nuclear Throne,https://store.steampowered.com/app/242680/Nuclear_Throne/?snr=1_7_7_7000_150_138,2015-12-05 00:00:00,0,11.99,14265,Overwhelmingly Positive,,"['Action Roguelike', 'Roguelike', 'Indie', 'Pixel Graphics', 'Difficult', 'Bullet Hell', 'Action', 'Roguelite', 'Top-Down Shooter', 'Great Soundtrack', 'Post-apocalyptic', 'Shooter', 'Local Co-Op', 'Singleplayer', 'Top-Down', '2D', 'Twin Stick Shooter', 'Perma Death', 'RPG', 'Local Multiplayer']",20.0,"['Action', 'Indie', 'RPG']",3.0,Vlambeer,2015,11.225262197902417,other,10,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Chippy,https://store.steampowered.com/app/602700/Chippy/?snr=1_7_7_7000_150_138,2019-06-14 00:00:00,0,14.99,643,Very Positive,,"['Bullet Hell', 'Twin Stick Shooter', 'Arena Shooter', ""Shoot 'Em Up"", 'Top-Down Shooter', 'Difficult', 'Arcade', 'Shooter', '2D', 'Top-Down', 'Action', 'Score Attack', 'Retro', 'Abstract', 'Moddable', 'Colorful', 'Pixel Graphics', 'Space', 'Destruction', 'Local Co-Op']",20.0,"['Action', 'Indie']",2.0,Facepunch Studios,2019,11.225262197902417,other,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TribeXR DJ School,https://store.steampowered.com/app/877850/TribeXR_DJ_School/?snr=1_7_7_7000_150_138,2019-03-25 00:00:00,0,29.99,103,Very Positive,,"['Simulation', 'Casual', 'Indie', 'Strategy', 'Education', 'Early Access', 'Utilities', 'Audio Production', 'VR', 'Music', 'Multiplayer']",11.0,[],0.0,TribeXR Inc.,2019,11.225262197902417,other,9,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Singularity™,https://store.steampowered.com/app/42670/Singularity/?snr=1_7_7_7000_150_138,2010-06-30 00:00:00,0,29.99,3956,Very Positive,,"['FPS', 'Action', 'Sci-fi', 'Time Manipulation', 'Singleplayer', 'Atmospheric', 'Horror', 'Shooter', 'First-Person', 'Alternate History', 'Time Travel', 'Story Rich', 'Adventure', 'Bullet Time', 'Gore', 'Multiplayer', 'Survival Horror', 'Classic', 'Multiple Endings']",19.0,['Action'],1.0,Activision,2010,11.225262197902417,Activision,9,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNI,https://store.steampowered.com/app/1011300/UNI/?snr=1_7_7_7000_150_138,2019-04-01 00:00:00,1,4.99,344,Positive,,"['Indie', 'Casual', 'Action', 'Minigames', 'Party Game', 'Local Multiplayer']",6.0,"['Action', 'Casual', 'Indie']",3.0,Game Museum,2019,11.225262197902417,other,8,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Fisherman - Fishing Planet,https://store.steampowered.com/app/1072480/The_Fisherman__Fishing_Planet/?snr=1_7_7_7000_150_138,2019-10-17 00:00:00,0,39.99,757,Mixed,12.0,"['Fishing', 'Sports', 'Nature', 'Exploration', 'Atmospheric', 'Relaxing', 'Realistic', 'Simulation', 'Family Friendly', 'Co-op', 'Massively Multiplayer', 'Adventure', 'Collectathon', 'Casual', 'Multiplayer', 'Open World', 'First-Person', 'Submarine', 'Underwater', 'Farming Sim']",20.0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports', 'Strategy', 'Fishing Planet LLC']",9.0,Nacon			,2019,12.0,other,6,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ANIME WAR — Modern Campaign,https://store.steampowered.com/app/1234190/ANIME_WAR__Modern_Campaign/?snr=1_7_7_7000_150_138,2020-05-28 00:00:00,0,1.99,316,Very Positive,,"['Action', 'Adventure', 'Anime', 'Shooter', 'Singleplayer', 'Atmospheric', 'Military', 'Modern', 'War', 'Story Rich', 'Memes', 'Psychological Horror', 'Indie', 'Visual Novel', 'Third-Person Shooter', 'Realistic', 'Third Person', 'Stealth', 'Sniper', 'Tactical']",20.0,"['Action', 'Adventure', 'Konnichiwa Games']",3.0,Konnichiwa Games,2020,11.225262197902417,other,9,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Windlands 2,https://store.steampowered.com/app/458580/Windlands_2/?snr=1_7_7_7000_150_138,2018-11-15 00:00:00,0,29.99,290,Very Positive,,"['Action', 'Adventure', 'Indie', 'VR', 'Co-op']",5.0,[],0.0,Psytec Games Ltd,2018,11.225262197902417,other,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sonic 3D Blast™,https://store.steampowered.com/app/34278/Sonic_3D_Blast/?snr=1_7_7_7000_150_138,2010-06-01 00:00:00,0,4.99,12,8 user reviews,,"['Platformer', 'Great Soundtrack', 'Singleplayer', 'Retro', '3D Platformer', 'Isometric', 'Classic', 'Family Friendly', '2.5D', 'Action', 'Adventure']",11.0,['SEGA'],1.0,SEGA,2010,11.225262197902417,SEGA,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Homefront®: The Revolution,https://store.steampowered.com/app/223100/Homefront_The_Revolution/?snr=1_7_7_7000_150_138,2016-05-17 00:00:00,0,19.99,13804,Mixed,10.0,"['Action', 'FPS', 'Open World', 'Multiplayer', 'Shooter', 'Co-op', 'War', 'First-Person', 'Online Co-Op', 'Singleplayer', 'Stealth', 'Adventure', 'Military', 'Survival', 'Atmospheric', 'Dystopian', 'Crafting', 'Story Rich', 'Futuristic', 'Violent']",20.0,"['Action', 'Adventure', 'Dambuster Studios']",3.0,Deep Silver,2016,10.0,other,6,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sky Noon,https://store.steampowered.com/app/569530/Sky_Noon/?snr=1_7_7_7000_150_138,2018-12-18 00:00:00,0,14.99,453,Very Positive,,"['Action', 'Indie', 'Western', 'FPS', 'Multiplayer']",5.0,"['Action', 'Indie']",2.0,Reverb Triple XP,2018,11.225262197902417,other,9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mr. Pumpkin Adventure,https://store.steampowered.com/app/491220/Mr_Pumpkin_Adventure/?snr=1_7_7_7000_150_138,2016-07-08 00:00:00,0,3.99,173,Very Positive,,"['Adventure', 'Indie', 'Puzzle', 'Point & Click']",4.0,"['Adventure', 'Indie']",2.0,CottonGame,2016,11.225262197902417,other,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Physical Exorcism: Case 01,https://store.steampowered.com/app/949890/Physical_Exorcism_Case_01/?snr=1_7_7_7000_150_138,2018-10-31 00:00:00,1,2.99,47,Positive,,"['Visual Novel', 'JRPG', 'Dark Humor', 'Female Protagonist', 'LGBTQ+', 'Multiple Endings', 'Story Rich', 'Philosophical', 'Satire', 'Short', 'RPG', 'Anime', 'RPGMaker', 'Pixel Graphics', 'Retro', 'Funny', 'Turn-Based Combat', 'Psychological', 'Singleplayer', 'Horror']",20.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Sounding Stone / 老奉毊', 'Meijin Zhu / 五月梅花落']",6.0,Sounding Stone / 老奉毊,2018,11.225262197902417,other,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Movavi Video Suite 18 - Video Making Software - Edit, Convert, Capture Screen, and more",https://store.steampowered.com/app/973600/Movavi_Video_Suite_18__Video_Making_Software__Edit_Convert_Capture_Screen_and_more/?snr=1_7_7_7000_150_138,2018-12-03 00:00:00,0,79.95,406,Very Positive,14.0,"['Video Production', 'Utilities', 'Audio Production', 'Design & Illustration', 'Animation & Modeling', 'Software Training', 'Photo Editing', 'Software', 'Web Publishing', 'Tutorial', '360 Video', 'Multiplayer', 'Education', 'Singleplayer', 'Family Friendly', 'Beautiful', 'Soundtrack', 'Ambient', 'FMV', 'Cinematic']",20.0,"['Animation & Modeling', 'Audio Production', 'Design & Illustration', 'Photo Editing', 'Software Training', 'Utilities', 'Video Production', 'Movavi Software']",8.0,Movavi Software,2018,14.0,other,9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Golf Around!,https://store.steampowered.com/app/1086410/Golf_Around/?snr=1_7_7_7000_150_138,2020-12-04 00:00:00,0,4.99,412,Very Positive,10.0,"['Sports', 'Casual', 'Simulation', 'Indie', 'Golf', 'Mini Golf', 'Multiplayer']",7.0,"['Casual', 'Indie', 'Simulation', 'Sports']",4.0,Golf Around Studio,2020,10.0,other,9,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
passenger seat,https://store.steampowered.com/app/1168420/passenger_seat/?snr=1_7_7_7000_150_138,2020-01-17 00:00:00,0,2.99,5,5 user reviews,,"['Indie', 'Relaxing', 'Atmospheric', 'Short', 'Nature']",5.0,"['Indie', 'Sokpop Collective']",2.0,Sokpop Collective,2020,11.225262197902417,Sokpop Collective,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AUDICA: Rhythm Shooter,https://store.steampowered.com/app/1020340/AUDICA_Rhythm_Shooter/?snr=1_7_7_7000_150_138,2019-11-05 00:00:00,0,29.99,474,Very Positive,8.0,"['Rhythm', 'Music', 'Action', 'Indie', 'VR', 'Early Access', 'Shooter', 'Great Soundtrack']",8.0,[],0.0,"Harmonix Music Systems, Inc",2019,8.0,other,9,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
On a Roll,https://store.steampowered.com/app/377060/On_a_Roll/?snr=1_7_7_7000_150_138,2017-08-30 00:00:00,0,19.99,353,Mixed,,"['Sports', 'Simulation', 'Early Access', 'Action', 'Indie', 'Great Soundtrack']",6.0,"['Action', 'Indie', 'Simulation', 'Sports', 'Early Access']",5.0,Creative Concepts,2017,11.225262197902417,other,6,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GAROU: MARK OF THE WOLVES,https://store.steampowered.com/app/366240/GAROU_MARK_OF_THE_WOLVES/?snr=1_7_7_7000_150_138,2016-12-07 00:00:00,0,9.99,621,Very Positive,6.0,"['Action', '2D Fighter', 'Arcade', 'Fighting', 'Competitive', 'Anime']",6.0,"['Action', 'SNK CORPORATION']",2.0,SNK CORPORATION,2016,6.0,other,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Last Crown: Midnight Horror,https://store.steampowered.com/app/291770/The_Last_Crown_Midnight_Horror/?snr=1_7_7_7000_150_138,2015-10-29 00:00:00,0,4.99,109,Very Positive,,"['Adventure', 'Indie', 'Horror', 'Psychological Horror', 'Point & Click']",5.0,"['Adventure', 'Indie', 'Darkling Room']",3.0,Iceberg Interactive,2015,11.225262197902417,other,9,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pascal's Wager: Definitive Edition,https://store.steampowered.com/app/1456650/Pascals_Wager_Definitive_Edition/?snr=1_7_7_7000_150_139,2021-03-12 00:00:00,0,19.99,661,Mixed,11.0,"['Singleplayer', 'Souls-like', 'Dark Fantasy', 'Adventure', 'Story Rich', 'RPG', 'Action RPG', 'Action', 'Difficult', 'Action-Adventure', '3D', 'Third Person', 'Atmospheric']",13.0,"['Action', 'Adventure', 'RPG']",3.0,Giant Global,2021,11.0,other,6,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
