,title,num_reviews,release_date,orig_price,been_sale,review_rating,rating_val,num_languages,tags,num_tags,genres,num_genres,publisher,year_released,languages_filled,top_pubs,BANDAI NAMCO Entertainment,Bethesda Softworks,Devolver Digital,Disney,Electronic Arts,Kagura Games,Nightdive Studios,Paradox Interactive,SEGA,Square Enix,THQ Nordic,Ubisoft,Xbox Game Studios,other,Singleplayer_tag,Indie_tag,Action_tag,Adventure_tag,Multiplayer_tag,Strategy_tag,RPG_tag,Casual_tag,Simulation_tag,Atmospheric_tag,Horror_tag,2D_tag,Soundtrack_tag,Great_tag,Story_tag,Rich_tag,World_tag,Shooter_tag,Puzzle_tag,TurnBased_tag,Open_tag,FirstPerson_tag,Survival_tag,Funny_tag,Coop_tag,Fantasy_tag,Early_tag,Access_tag,Platformer_tag,Local_tag,Singleplayer_genre,Indie_genre,Action_genre,Adventure_genre,Multiplayer_genre,Strategy_genre,RPG_genre,Casual_genre,Simulation_genre,Atmospheric_genre,Horror_genre,2D_genre,Soundtrack_genre,Great_genre,Story_genre,Rich_genre,World_genre,Shooter_genre,Puzzle_genre,TurnBased_genre,Open_genre,FirstPerson_genre,Survival_genre,Funny_genre,Coop_genre,Fantasy_genre,Early_genre,Access_genre,Platformer_genre,Local_genre
4707,Red Haze,158,2017-02-13,3.99,0,Very Positive,8.0,,"['Adventure', 'Nudity', 'Indie', 'Horror', 'Sexual Content', 'Gore', 'RPGMaker', 'Violent', 'Female Protagonist', 'Mature', 'Dark', 'Atmospheric', 'Survival Horror', 'Psychological Horror', 'Story Rich', 'Choices Matter', 'Mystery', 'Surreal', 'Psychedelic', 'Lovecraftian']",20.0,"['Adventure', 'Indie', 'Yai Gameworks']",3.0,Yai Gameworks,2017,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,Cossacks II: Battle for Europe,643,2011-08-27,4.99,0,Mostly Positive,7.0,,"['Strategy', 'RTS', 'Historical']",3.0,"['Strategy', 'GSC Game World']",2.0,GSC World Publishing,2011,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,Space Grunts,73,2016-01-12,14.99,1,Positive,6.0,,"['Turn-Based', 'Top-Down', 'Roguelike', 'Indie', 'Action Roguelike', 'Action', 'Roguelite', 'Fast-Paced', 'Pixel Graphics', 'RPG', 'Strategy', '2D', 'Sci-fi', 'Arcade', 'Replay Value', 'Space', 'Difficult', 'Retro', 'Perma Death', 'Aliens']",20.0,"['Action', 'Indie', 'RPG', 'Strategy']",4.0,Orangepixel,2016,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,People,14,2020-03-07,29.99,0,Mixed,5.0,15.0,"['Casual', 'Strategy', 'Action', 'Indie', 'Simulation', 'Adventure']",6.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",6.0,Revmatek,2020,15.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,Comic Book Tycoon,41,2020-03-19,4.99,0,Mixed,5.0,,"['Simulation', 'Casual', 'Indie', 'Strategy', 'Management', 'Comic Book', 'Economy', 'Building', 'Difficult', 'Funny', 'Singleplayer', 'Addictive', 'Cute', 'Isometric', '3D', 'RPG', 'Point & Click']",17.0,"['Casual', 'Indie', 'Simulation', 'Strategy']",4.0,True Seria,2020,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712,Mr. Maze,30,2019-02-09,3.99,0,Positive,6.0,,"['Adventure', 'Indie', 'Walking Simulator', 'Fantasy', 'Family Friendly', 'Singleplayer', '3D', 'First-Person', 'Casual', 'Puzzle', 'Comedy', 'Exploration', 'Investigation', 'Atmospheric', 'Detective', 'Funny', 'Magic', 'Mystery', 'Relaxing', 'Story Rich']",20.0,"['Adventure', 'Indie']",2.0,Screen 7,2019,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,Third Front: WWII,349,2018-05-11,7.99,0,Mixed,5.0,15.0,"['Strategy', 'Indie', 'World War II', 'Card Game', 'War', 'Military', 'Turn-Based Strategy', 'Turn-Based', 'Tactical', 'Singleplayer', 'Historical', 'Alternate History', 'Turn-Based Combat', 'Turn-Based Tactics', 'Early Access']",15.0,"['Indie', 'Strategy']",2.0,Hamsters Gaming,2018,15.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,Tachyon: The Fringe,157,2009-06-18,9.99,1,Very Positive,8.0,,"['Simulation', 'Space Sim', 'Space', 'Classic', 'Sci-fi']",5.0,"['Simulation', 'NovaLogic']",2.0,THQ Nordic,2009,10.0,THQ Nordic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,MOLEK-SYNTEZ,467,2019-11-19,9.99,0,Very Positive,8.0,,"['Simulation', 'Puzzle', 'Programming', 'Indie', 'Singleplayer', 'Science', 'Automation']",7.0,"['Indie', 'Simulation']",2.0,Zachtronics,2019,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,SilverFrame(纯白星原),49,2021-03-31,3.99,0,Positive,6.0,,"['Action', 'Indie', 'Space', 'Mechs', 'Flight', 'Simulation', 'Shooter', 'Bullet Hell', '3D', 'Robots', 'PvP', 'Combat', 'Singleplayer', 'Co-op', 'Local Co-Op', 'Addictive']",16.0,"['Action', 'Indie']",2.0,phixcat,2021,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,Starship Commander: Arcade,39,2020-09-10,7.99,0,Mixed,5.0,,"['Voice Control', 'VR', 'Choose Your Own Adventure', 'Interactive Fiction', 'Artificial Intelligence', 'Adventure', 'Sci-fi', 'Indie', 'Action', 'Experimental', 'Cinematic', 'FMV', 'Story Rich', 'Futuristic', 'Space', 'Singleplayer', 'Arcade']",17.0,[],0.0,Human Interact,2020,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4718,Robbery Bob: Man of Steal,54,2015-10-21,7.99,0,Very Positive,8.0,,"['Action', 'Casual', 'Indie', 'Stealth', 'Funny']",5.0,"['Action', 'Casual', 'Indie']",3.0,Level Eight AB,2015,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719,Here Be Dragons,104,2020-01-30,9.99,1,Mostly Positive,7.0,,"['Strategy', 'Adventure', 'Turn-Based', 'Pirates', 'Tactical', 'Sailing', 'Funny', 'Story Rich', 'Turn-Based Combat', 'Turn-Based Tactics', 'Board Game', 'Tabletop', 'Memes', 'Historical']",14.0,"['Adventure', 'Indie', 'Strategy']",3.0,Red Zero Games,2020,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,Deathtrap Dungeon: The Interactive Video Adventure,119,2020-04-30,7.99,0,Very Positive,8.0,,"['Adventure', 'RPG', 'Casual', 'FMV', 'Early Access']",5.0,"['Adventure', 'Casual', 'RPG', 'Branching Narrative Ltd']",4.0,Branching Narrative Ltd,2020,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,BootyBuns & 21,14,2017-08-17,7.99,0,Mixed,5.0,,"['Nudity', 'Strategy', 'Indie', 'Casual']",4.0,"['Casual', 'Indie', 'Strategy']",3.0,Ingeniousfun,2017,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,Swords and Sandals Official Soundtrack,5,2020-02-28,3.99,0,5 user reviews,0.0,,[],0.0,['Whiskeybarrel Studios'],1.0,eGames.com,2020,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723,Minesweeper: Collector,21,2020-09-15,7.99,0,Positive,6.0,,"['Casual', 'Puzzle', 'Logic', 'Family Friendly', 'Singleplayer', '2D', 'Pixel Graphics', 'Indie', 'Old School']",9.0,"['Casual', 'Indie']",2.0,Anton Kryukov,2020,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,Sorcery! Part 4,66,2016-09-22,9.99,0,Very Positive,8.0,,"['RPG', 'Indie', 'Adventure', 'Choose Your Own Adventure', 'Choices Matter']",5.0,"['Adventure', 'Indie', 'RPG', 'inkle Ltd']",4.0,inkle Ltd,2016,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,Noah's Ark,2,2021-03-30,7.99,0,2 user reviews,0.0,,"['Action', 'Adventure', 'Action-Adventure', 'Shooter', ""Shoot 'Em Up"", 'Side Scroller', '2D', 'Cartoony', 'Faith', 'Family Friendly', 'Controller', 'Linear', 'Singleplayer']",13.0,"['Action', 'Adventure']",2.0,Piko Interactive LLC,2021,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,Sorcery! Part 3,72,2016-04-05,9.99,0,Very Positive,8.0,,"['RPG', 'Adventure', 'Indie', 'Choose Your Own Adventure', 'Story Rich', 'Choices Matter', 'Interactive Fiction', 'Fantasy', 'Magic']",9.0,"['Adventure', 'Indie', 'RPG', 'inkle Ltd']",4.0,inkle Ltd,2016,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,Mines and Magic,40,2018-07-09,7.99,0,Mixed,5.0,,"['Early Access', 'Strategy', 'Tower Defense']",3.0,"['Strategy', 'Early Access']",2.0,Zolden Games,2018,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4728,Hitman GO: Definitive Edition,1641,2016-02-23,7.99,0,Very Positive,8.0,6.0,"['Strategy', 'Puzzle', 'Turn-Based', 'Singleplayer', 'Stealth', 'Casual', 'Board Game', 'Assassin', 'Atmospheric']",9.0,['Strategy'],1.0,Square Enix,2016,6.0,Square Enix,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,Stick War: Castle Defence,17,2018-03-16,7.99,0,Mixed,5.0,,"['Action', 'RPG', 'Indie', 'Tower Defense']",4.0,"['Action', 'Indie', 'RPG']",3.0,FoG Games,2018,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,AudioTheory Guitars,30,2019-11-01,6.99,0,Positive,6.0,,"['Audio Production', 'Utilities', 'Education', 'Music', 'Software']",5.0,"['Audio Production', 'Education', 'Utilities', ""Dracula's Cave""]",4.0,Dracula's Cave,2019,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4731,Don't Notice Me,28,2018-11-07,7.99,0,Positive,6.0,,"['Adventure', 'Indie', 'Casual', 'Simulation', 'Anime']",5.0,"['Adventure', 'Casual', 'Indie', 'Simulation']",4.0,Lux Games,2018,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,Breach: The Archangel Job,53,2019-11-14,6.99,0,Very Positive,8.0,,"['Adventure', 'Indie', 'RPG', 'Text-Based', 'Choose Your Own Adventure']",5.0,"['Adventure', 'Indie', 'RPG']",3.0,Hosted Games,2019,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,Foreskin Fury,66,2019-10-14,6.99,0,Very Positive,8.0,,"['Action', 'Indie', 'Casual', 'Sexual Content', 'Nudity', 'Funny', 'Early Access', 'Comedy', 'Third Person', 'Character Customization', 'Multiplayer']",11.0,"['Action', 'Casual', 'Indie', 'Early Access']",4.0,Stupid Industries ,2019,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4734,Powelus's Audio Visualizer,21,2020-02-02,6.99,0,Mixed,5.0,,"['Utilities', 'Audio Production', 'Early Access', 'Video Production']",4.0,"['Audio Production', 'Utilities', 'Video Production', 'Early Access']",4.0,Red Cache Studios,2020,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4735,Marble Run,47,2017-10-29,7.99,0,Mixed,5.0,6.0,"['Simulation', 'Choose Your Own Adventure', 'Sandbox', 'Crafting', '3D', 'Logic', 'Level Editor', 'Singleplayer', 'Indie']",9.0,"['Indie', 'Simulation']",2.0,PS Games,2017,6.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4736,The Blue Flamingo,593,2014-11-18,4.99,0,Mixed,5.0,,"['Action', 'Indie', ""Shoot 'Em Up""]",3.0,"['Action', 'Indie']",2.0,Might and Delight,2014,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,Sid Meier's Colonization (Classic),569,2014-10-09,6.99,0,Very Positive,8.0,,"['Simulation', 'Adventure', 'Turn-Based Strategy', 'Classic', 'Strategy', 'Retro', '4X', 'Historical', 'Pixel Graphics', 'Singleplayer', 'Economy']",11.0,"['Adventure', 'Simulation', 'MicroProse Software, Inc']",3.0,Nightdive Studios,2014,10.0,Nightdive Studios,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,Blackwell Deception,412,2012-01-13,9.99,0,Very Positive,8.0,,"['Point & Click', 'Adventure', 'Indie', 'Female Protagonist', 'Supernatural', 'Mystery', 'Detective', 'Noir', 'Pixel Graphics', 'Singleplayer', 'Story Rich', '2D', 'Atmospheric', 'Third Person', 'Puzzle']",15.0,"['Adventure', 'Indie']",2.0,Wadjet Eye Games,2012,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,STASIS,1476,2015-08-31,9.99,0,Mostly Positive,7.0,8.0,"['Adventure', 'Horror', 'Point & Click', 'Sci-fi', 'Isometric', 'Story Rich', 'Atmospheric', 'Singleplayer', 'Indie', 'Space', 'Puzzle', 'Psychological Horror', '2D', '2.5D', 'Post-apocalyptic', 'Classic', 'Gore', 'Fantasy', 'Retro', 'Kickstarter']",20.0,"['Adventure', 'Indie', 'THE BROTHERHOOD']",3.0,THE BROTHERHOOD,2015,8.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,The Subject,52,2018-11-30,4.99,0,Mostly Positive,7.0,,"['Sci-fi', 'Puzzle', 'Horror', 'Walking Simulator', 'Adventure', 'Survival Horror', 'Survival', 'Exploration', 'First-Person', 'Indie', 'Atmospheric', 'Realistic', 'Mystery', 'Surreal', 'Thriller', 'Hidden Object', 'VR', 'Story Rich', 'Dark', 'Co-op']",20.0,"['Adventure', 'Indie', 'DarkStone Digital']",3.0,DarkStone Digital,2018,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4741,Alan Wake's American Nightmare,6133,2012-05-22,8.99,0,Mixed,5.0,10.0,"['Action', 'Adventure', 'Horror', 'Third Person', 'Singleplayer', 'Third-Person Shooter', 'Thriller', 'Psychological Horror', 'Mystery', 'Arcade', 'Atmospheric', 'Shooter', 'Survival Horror', 'Cinematic', 'Story Rich', 'Detective', 'Supernatural', 'Survival', 'Controller', 'Short']",20.0,"['Action', 'Adventure']",2.0,Remedy Entertainment,2012,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4742,Draw a Stickman: EPIC 2,476,2015-11-06,6.99,0,Very Positive,8.0,11.0,"['Adventure', 'Indie', 'Casual', 'Puzzle', 'Hand-drawn', 'Singleplayer']",6.0,"['Adventure', 'Casual', 'Indie', 'Hitcents']",4.0,Hitcents,2015,11.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4743,Straimium Immortaly,133,2016-10-10,6.99,0,Very Positive,8.0,,"['Action Roguelike', 'Indie', 'Roguelike', 'Roguelite', 'Difficult', 'Bullet Hell', 'Dungeon Crawler', 'Replay Value', ""Shoot 'Em Up"", 'Pixel Graphics', 'Great Soundtrack', 'Perma Death', 'Shooter', 'Procedural Generation', 'Atmospheric', 'Psychedelic', '2D', 'Ninja', 'Action']",19.0,"['Action', 'Indie', 'Anthony Case']",3.0,Caiysware,2016,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,Fleet Command,267,2006-10-26,9.99,1,Very Positive,8.0,,"['Wargame', 'RTS', 'Naval Combat', 'Strategy', 'Military', 'Flight', 'War', 'Submarine', '3D', 'Naval', 'Real-Time', 'Underwater', 'Simulation']",13.0,['Strategy'],1.0,Strategy First,2006,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4745,Daikatana,732,2013-10-01,6.99,0,Mixed,5.0,,"['Action', 'FPS', 'Shooter', 'First-Person', 'Classic', 'Time Travel', 'Singleplayer', 'Sci-fi', 'Fantasy', 'Multiplayer', 'Cyberpunk', 'Online Co-Op']",12.0,[],0.0,Square Enix,2013,10.0,Square Enix,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4746,Heroes of Myth,47,2019-07-25,6.99,0,Positive,6.0,,"['Adventure', 'Indie', 'RPG', 'Choices Matter', 'Text-Based', 'Female Protagonist', 'Story Rich', 'LGBTQ+', 'Choose Your Own Adventure']",9.0,"['Adventure', 'Indie', 'RPG']",3.0,Choice of Games,2019,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4747,Taimumari: Definitive Edition,230,2015-12-16,7.99,0,Mostly Positive,7.0,,"['Indie', 'Adventure', 'Female Protagonist', 'Pixel Graphics', 'Action', 'Time Manipulation', 'Anime', 'Platformer', 'Singleplayer', 'Fantasy', 'Difficult', 'Cute', 'GameMaker', 'Retro', '2D Platformer', 'Action-Adventure', 'Character Action Game', 'Side Scroller', '2D', 'Exploration']",20.0,"['Action', 'Adventure', 'Indie', 'TERNOX', 'TERNOX']",5.0,Victory Road,2015,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4748,VR MEDIA VIEWER,12,2019-11-24,6.99,0,Positive,6.0,,"['Utilities', 'Indie', 'VR']",3.0,[],0.0,BoninblueDesignLaboratory,2019,10.0,other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
