,title,num_reviews,review_rating,num_languages,tags,num_tags,genres,num_genres,publisher
13062,Hunting For Trump,90,Mostly Positive,29,"['Adventure', 'Simulation', 'Action', 'Survival', 'Open World', 'Action RPG', 'Shooter', ""Shoot 'Em Up"", 'Horror', 'FPS', '3D', 'First-Person', 'Realistic', 'Story Rich', 'Linear', 'Perma Death', 'Hunting', 'Stealth', 'Singleplayer', 'Indie']",20.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Homeless st']",5.0,Trump
13063,Mutant Football League: Brawltimore Razors,,3 user reviews,,"['Action', 'Indie', 'Sports', 'Gore', 'Violent']",5.0,"['Action', 'Indie', 'Sports']",3.0,Digital Dreams Entertainment LLC
13064,Invisible Mind,,Mostly Negative,,"['Indie', 'Adventure']",2.0,"['Adventure', 'Indie']",2.0,VGstudio
13065,Super Forklift 3000,26,Positive,,"['Bullet Hell', ""Shoot 'Em Up"", 'Arcade', 'Replay Value', 'Shooter', 'Top-Down', 'Pixel Graphics', 'Retro', '2D', 'Singleplayer', 'Difficult', 'Action', 'Female Protagonist', 'Colorful', 'Cute', 'Minimalist', 'Indie', 'Casual', 'Great Soundtrack', 'Memes']",20.0,"['Action', 'Indie']",2.0,Marcos Game Dev
13066,Mystic Saga,,Mixed,,"['Adventure', 'Casual', 'Hidden Object', 'Point & Click']",4.0,"['Adventure', 'Casual']",2.0,8Floor
13067,The lost Labyrinth,14,3 user reviews,7,"['Casual', 'Indie', 'Strategy', 'Action', 'Sports', 'Match 3']",6.0,"['Action', 'Casual', 'Indie', 'Sports', 'Strategy', 'Green Sauce Games']",6.0,HH-Games
13068,Kalimba - The Dark Void - Solo,,1 user reviews,6,"['Action', 'Casual']",2.0,"['Action', 'Casual']",2.0,Xbox Game Studios
13069,Stubbs the Zombie in Rebel Without a Pulse - The Fartbook,,5 user reviews,,['Action'],1.0,"['Action', 'Aspyr']",2.0,Aspyr
13070,LET IT DIE -(Special)10 Death Metals- 020,,,10,"['Action', 'Free to Play', 'Gore', 'Violent', 'Nudity', 'Sexual Content']",6.0,"['Action', 'Free to Play', 'GRASSHOPPER MANUFACTURE INC.']",3.0,GungHo Online Entertainment America
13071,Agent Murphy,,Positive,,"['Indie', '2D Fighter', 'Simulation', 'Runner', 'Adventure', 'Survival', 'Rhythm', 'PvE', '2D', 'Hand-drawn', 'Comic Book', 'Combat', 'Singleplayer']",13.0,"['Adventure', 'Indie', 'Simulation']",3.0,KazakovStudios
13072,Nino Maze LOFI,68,Very Positive,29,"['Casual', 'Indie', 'Strategy', 'Cats', 'Minimalist', 'Puzzle', 'Emotional', 'Beautiful', 'Cartoon', 'Snow', 'Relaxing', 'Family Friendly', 'Logic', 'Instrumental Music', 'Music']",15.0,"['Casual', 'Indie', 'Strategy']",3.0,Pixizora
13073,Bitcoin,104,Mixed,,"['Casual', 'Simulation', 'Indie', 'Clicker', 'Memes', 'Mouse only', '2D', 'Relaxing', 'Economy', 'Singleplayer', 'Music', 'Arcade', 'Management', 'Resource Management', 'Atmospheric', 'Minimalist', 'Pixel Graphics', 'Retro', 'Voxel']",19.0,"['Casual', 'Indie', 'Simulation']",3.0,RewindApp
13074,GraFi Easter,9,5 user reviews,29,"['Indie', 'Casual', 'Relaxing', 'Puzzle', 'Classic', 'Fast-Paced', 'Side Scroller', '2D', 'Old School', 'Physics', 'Retro', 'Difficult', 'Singleplayer', 'Short', 'Stylized', 'Colorful', 'Abstract', 'Replay Value', 'Cute', 'Family Friendly']",20.0,"['Casual', 'Indie', 'Blender Games']",3.0,Blender Games
13075,Chess Puzzles,,Mostly Negative,,"['Strategy', 'Indie', 'Casual']",3.0,"['Casual', 'Indie', 'Strategy']",3.0,Educational Games
13076,CPUCores :: System Hardware Analyzer,,Very Positive,27,"['Design & Illustration', 'Utilities']",2.0,"['Design & Illustration', 'Utilities']",2.0,Tim Sullivan
13077,GraFi Valentine,9,4 user reviews,29,"['Indie', 'Casual', 'Relaxing', 'Puzzle', 'Fast-Paced', 'Side Scroller', '2D', 'Old School', 'Physics', 'Difficult', 'Singleplayer', 'Short', 'Stylized', 'Colorful', 'Abstract', 'Replay Value', 'Cute', 'Family Friendly', 'Retro', 'Classic']",20.0,"['Casual', 'Indie', 'Blender Games']",3.0,Blender Games
13078,Star Realms - Command,,1 user reviews,,['Strategy'],1.0,[],0.0,White Wizard Games
13079,Celestial Hacker Girl Jessica,,Positive,,['Indie'],1.0,"['Action', 'Indie']",2.0,girl software
13080,Ballistic M.A.D.ness,3,1 user reviews,,"['Casual', 'Turn-Based Strategy', 'Space Sim', 'Wargame', '3D', 'Destruction', 'Logic', 'Military', 'Sci-fi', 'Space', 'Tactical', 'War', 'Linear', 'Physics', 'Resource Management', 'Score Attack', 'Turn-Based Tactics', 'Tutorial', 'Singleplayer', 'Strategy']",20.0,"['Casual', 'Simulation', 'Strategy']",3.0,<EyE>game
13081,The Crown of Leaves - Official Soundtrack,,Positive,,"['Indie', 'Adventure']",2.0,"['Adventure', 'Indie']",2.0,The Broken Horn
13082,Hold My Beer,44,Positive,,"['Violent', 'Action', 'Indie', 'Casual', 'Sports', 'VR']",6.0,[],0.0,Lord of the Stack
13083,Heroes of the Three Kingdoms 4,,Mostly Positive,,"['Strategy', 'Strategy RPG', 'Singleplayer', '2D', 'Military', 'Turn-Based Tactics', 'RTS', 'Turn-Based Strategy', 'Wargame', 'Base Building', 'RPG', 'Simulation', 'Grand Strategy', 'Historical', 'PvE', 'Moddable']",16.0,"['Action', 'RPG', 'Simulation', 'Strategy', 'USERJOY Technology Co.,Ltd.']",5.0,"USERJOY Technology Co.,Ltd."
13084,Crusader Kings II: Celtic Portraits,,Positive,,['Strategy'],1.0,"['Strategy', 'Paradox Development Studio']",2.0,Paradox Interactive
13085,Opaline,,Positive,,"['RPG', 'Casual', 'Indie', 'Adventure', 'RPGMaker', 'Anime', 'JRPG', 'Female Protagonist', 'Romance', 'Party-Based RPG']",10.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Warfare Studios']",5.0,Aldorlea Games
13086,Real Farm,,Mixed,22,"['Simulation', 'Farming Sim', 'Agriculture', 'Casual', 'Singleplayer', 'Open World', 'Realistic', 'Driving', 'Automobile Sim', 'Economy', 'Management', 'Family Friendly', 'Strategy', 'Sandbox', 'Indie', 'First-Person', 'Great Soundtrack', 'Controller', 'Relaxing', 'Multiplayer']",20.0,"['Simulation', 'SOEDESCO']",2.0,SOEDESCO
13087,Choco Pixel 3,4,1 user reviews,29,"['Indie', 'Casual', 'Relaxing', 'Puzzle', 'Classic', 'Fast-Paced', '2D', 'Old School', 'Pixel Graphics', 'Retro', 'Difficult', 'Singleplayer', 'Short', 'Stylized', 'Colorful', 'Abstract', 'Replay Value', 'Cute', 'Family Friendly', 'Top-Down']",20.0,"['Casual', 'Indie', 'Blender Games']",3.0,Blender Games
13088,Star Realms - United: Missions,,2 user reviews,,['Strategy'],1.0,[],0.0,White Wizard Games
13089,Hello Charlotte: Heaven's Gate,,Positive,,"['Casual', 'Visual Novel']",2.0,[],0.0,etherane
13090,Hex Defense,,Mixed,,"['Action', 'Casual', 'Strategy', 'Simulation', 'VR', 'Tower Defense', 'Board Game', 'Real Time Tactics', 'Sci-fi', 'Real-Time', 'Military', 'Realistic', 'Singleplayer', 'Replay Value', 'Procedural Generation', 'Resource Management', 'Management', 'War', 'Hex Grid', 'Fast-Paced']",20.0,[],0.0,Patagoniart
13091,Retro Parking,,Positive,,"['Indie', 'Simulation', 'Strategy', 'Racing']",4.0,"['Indie', 'Racing', 'Simulation', 'Strategy']",4.0,BYCODEC TEKNOLOJI LTD
13092,Cute animal jigsaw puzzle,,Positive,,"['Casual', 'Simulation', 'Puzzle', 'Clicker', 'Tabletop', '2D', 'Cartoon', 'Cartoony', 'Colorful', 'Cute', 'First-Person', 'Education', 'Comedy', 'Funny', 'Family Friendly', 'Nature', 'Relaxing', 'Retro', 'Building', 'Quick-Time Events']",20.0,"['Casual', 'Indie', 'Simulation', 'Yume Game Studio']",4.0,Yume Game Studio
13093,300k - The Game,,2 user reviews,,"['Simulation', 'Strategy', 'Turn-Based Strategy', 'Auto Battler', 'Choose Your Own Adventure', '2D Platformer', 'Psychedelic', 'Minimalist', 'Tactical', 'Logic', 'Sci-fi', 'Relaxing', 'PvP', 'Procedural Generation', 'Choices Matter', 'PvE', 'Artificial Intelligence', 'Turn-Based Tactics', 'Multiplayer', 'Singleplayer']",20.0,"['Casual', 'Indie', 'Simulation', 'Strategy']",4.0,PixelNadja
13094,CarX Drift Racing Online - Halloween Sticker Pack,,3 user reviews,12,"['Massively Multiplayer', 'Simulation', 'Racing', 'Sports']",4.0,"['Massively Multiplayer', 'Racing', 'Simulation']",3.0,CarX Technologies
13095,Hyperdimension Neptunia Re;Birth1 Giant Island Dungeon,,2 user reviews,,"['RPG', 'Strategy']",2.0,"['RPG', 'Strategy', 'IDEA FACTORY Co., Ltd.', 'COMPILE HEART Co., Ltd.', 'FELISTELLA Co., Ltd.', 'Idea Factory International']",6.0,Idea Factory International
13096,EMPORIUM,,Mostly Positive,,"['Casual', 'Indie', 'Adventure', 'Gore', 'Interactive Fiction', 'Philosophical', 'Experimental', 'Isometric', 'Minimalist', 'Horror', 'Surreal', 'Atmospheric', 'Mystery', 'Great Soundtrack', 'Dark', 'Psychological Horror', 'Story Rich', 'Walking Simulator']",18.0,"['Adventure', 'Casual', 'Indie']",3.0,Tom Kitchen
13097,LEGO® DC Super-Villains Justice League Dark,,9 user reviews,13,['Action'],1.0,"['Action', 'TT Games']",2.0,Feral Interactive (Mac)
13098,Evil Maze,,Mostly Positive,,"['Female Protagonist', 'Nudity', 'Roguelike', 'Sexual Content', 'JRPG', 'Hidden Object', 'Anime', 'Strategy', 'Loot', 'Demons', 'Exploration', '2D', 'Pixel Graphics', 'Shooter', 'Hentai', 'Combat', 'Dungeon Crawler', 'Action RPG', 'RPG', 'Singleplayer']",20.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",5.0,ZOV GAME STUDIO
13099,Picross Love,23,Mixed,29,"['Casual', 'Indie', 'Mature', 'Hentai', 'Puzzle', 'Anime', '2D', 'Logic', 'Singleplayer', 'Cute', 'Hand-drawn', 'Romance', 'Sexual Content']",13.0,"['Casual', 'Indie', 'Inlet Pipe Productions']",3.0,Inlet Pipe Productions
13100,DOA6 Christie Deluxe Costume,,,10,"['Action', 'Gore', 'Violent', 'Nudity', 'Sexual Content']",5.0,['Action'],1.0,"KOEI TECMO GAMES CO., LTD."
13101,Koala Kids,,Very Positive,,"['Puzzle Platformer', 'Retro', 'Local Co-Op', 'Puzzle', 'Level Editor', '2D Platformer', 'Platformer', 'Singleplayer', 'Pixel Graphics', 'Character Customization', '2D', 'Cute', 'Family Friendly', 'Casual', 'Side Scroller', 'Cartoony', 'Colorful', 'Indie', 'Psychological Horror', 'Building']",20.0,"['Indie', 'Doomster Entertainment']",2.0,Doomster Entertainment
13102,Star Realms - Heroes,,5 user reviews,,['Strategy'],1.0,[],0.0,White Wizard Games
13103,GraFi St.Patrick,5,4 user reviews,29,"['Indie', 'Casual', 'Puzzle', 'Physics', 'Short', 'Relaxing', 'Fast-Paced', 'Side Scroller', '2D', 'Old School', 'Retro', 'Difficult', 'Singleplayer', 'Stylized', 'Colorful', 'Abstract', 'Replay Value', 'Cute', 'Family Friendly', 'Classic']",20.0,"['Casual', 'Indie', 'Blender Games']",3.0,Blender Games
13104,Immortal Realms: Vampire Wars - Fangs and Bones,,1 user reviews,9,"['RPG', 'Strategy', 'Adventure', 'Action', 'Hack and Slash', 'Puzzle', 'Card Game', '4X', 'RTS', 'Turn-Based', 'War', 'Tactical', 'Turn-Based Strategy', 'Gothic', 'Vampire', 'Magic', 'Action-Adventure', 'Military', 'Singleplayer', 'Action RPG']",20.0,"['Action', 'Adventure', 'RPG', 'Strategy']",4.0,Kalypso Media
13105,Coloring Game - Mini Pack,,Positive,29,"['Indie', 'Casual', 'Free to Play']",3.0,"['Casual', 'Free to Play', 'Indie', 'L. Stotch']",4.0,L. Stotch
13106,The Odd Neon Void,,5 user reviews,,"['RPG', 'Indie', 'Adventure', 'Retro', 'Experimental', 'Pixel Graphics', 'Colorful', 'JRPG', 'Drama', 'Choices Matter']",10.0,"['Adventure', 'Indie', 'RPG']",3.0,Conmtrast
13107,Star Realms - United: Assault,,1 user reviews,,['Strategy'],1.0,[],0.0,White Wizard Games
13108,Crusader Kings II: Military Orders Unit Pack,,Mixed,,"['RPG', 'Strategy', 'Simulation']",3.0,"['RPG', 'Simulation', 'Strategy', 'Paradox Development Studio']",4.0,Paradox Interactive
13109,Druid,,Mostly Positive,8,"['Metroidvania', '2.5D', 'Exploration', 'Silent Protagonist', '2D', 'Magic', 'Story Rich', 'Puzzle', 'Stylized', 'Fantasy', 'Atmospheric', 'Adventure', 'Singleplayer', 'Indie', 'Controller', 'Casual', 'Cute', 'Great Soundtrack', 'Funny', 'Family Friendly']",20.0,"['Adventure', 'Indie', 'Blazing Planet Studio']",3.0,Blazing Planet Studio
13110,Hyperdimension Neptunia Re;Birth1 - Pain Terrain,,3 user reviews,,"['RPG', 'Strategy']",2.0,"['RPG', 'Strategy', 'IDEA FACTORY Co., Ltd.', 'COMPILE HEART Co., Ltd.', 'FELISTELLA Co., Ltd.']",5.0,"FELISTELLA Co., Ltd."
13111,Hyperdimension Neptunia Re;Birth2 Mini Island,,1 user reviews,,"['RPG', 'Strategy']",2.0,"['RPG', 'Strategy', 'Idea Factory', 'Compile Heart', 'Felistella', 'Idea Factory International']",6.0,Idea Factory International
13112,Cyber Agent,309,Mostly Positive,12,"['Sexual Content', 'Nudity', 'Mature', 'Anime', 'Visual Novel', 'Indie', 'Simulation', 'Action', 'Tower Defense', 'Shooter', 'Singleplayer', 'Survival', 'Hentai']",13.0,"['Action', 'Indie', 'Simulation', 'BambuseaeGames']",4.0,BambuseaeGames
13113,Biotech Samurai,,3 user reviews,,"['Action', 'Adventure', 'Action-Adventure', 'Interactive Fiction', 'Spectacle fighter', '3D', 'Stylized', 'Third Person', 'Atmospheric', 'Cyberpunk', 'Futuristic', 'Combat', 'Story Rich', 'Singleplayer', 'Difficult', 'Sci-fi', 'Swordplay', 'Violent', 'Indie']",19.0,"['Action', 'Adventure', 'Indie']",3.0,indiegames3000
13114,A Wolf in Autumn,270,Mostly Positive,,"['Adventure', 'Indie', 'Horror', 'Psychological Horror', 'Exploration', 'Story Rich', 'Atmospheric', 'First-Person', 'Female Protagonist', 'Singleplayer', 'Dark', 'Blood', 'Great Soundtrack', 'Surreal', 'Short', 'Puzzle', 'Walking Simulator', 'Point & Click', 'Investigation', '3D']",20.0,"['Adventure', 'Indie']",2.0,David Szymanski
13115,Mutant Football League - LA Power Pack,,3 user reviews,,"['Action', 'Indie', 'Sports', 'Gore', 'Violent']",5.0,"['Action', 'Indie', 'Sports', 'Digital Dreams Entertainment LLC']",4.0,Digital Dreams Entertainment LLC
13116,Devil May Cry 5 - 100000 Red Orbs,,Mixed,12,"['Action', 'Violent', 'Nudity']",3.0,"['Action', 'CAPCOM Co., Ltd.']",2.0,"CAPCOM Co., Ltd."
13117,Dungreed - Soundtrack,,Positive,,['Action'],1.0,['Action'],1.0,TEAM HORAY
13118,Grim Nights - Elven Curse,,Mostly Positive,,"['Indie', 'Strategy']",2.0,['Indie'],1.0,Edym Pixels
13119,Don't Look Back - VR,,1 user reviews,,"['Action', 'Indie', 'VR']",3.0,[],0.0,FoV
13120,Othello Let's Go,21,Positive,,"['Casual', 'Strategy', 'Board Game', 'Minimalist', 'Stylized', 'PvP', 'Tabletop', 'Turn-Based Tactics', '2D', 'Co-op', 'Local Co-Op', 'Local Multiplayer', 'Multiplayer', 'Singleplayer', 'Indie', 'Turn-Based', 'Tactical', 'Logic']",18.0,"['Casual', 'Indie', 'Strategy']",3.0,Studio Amateur
13121,Crusader Kings II: Mediterranean Portraits,,Mostly Positive,,['Strategy'],1.0,"['Strategy', 'Paradox Development Studio']",2.0,Paradox Interactive
13122,Desktop Panels,,4 user reviews,,"['Utilities', 'Early Access', 'Video Production', 'Education']",4.0,"['Education', 'Utilities', 'Video Production', 'Early Access']",4.0,Knakra
13123,BYTEPATH,237,Very Positive,,"['Casual', 'Indie', 'RPG', 'Sci-fi', 'Retro', '2D', 'Replay Value', 'Top-Down', 'Typing', 'Great Soundtrack', 'Arena Shooter', 'Relaxing', 'Cyberpunk', ""Shoot 'Em Up"", 'Action']",15.0,"['Action', 'Casual', 'Indie', 'RPG']",4.0,a327ex
13124,DOA6 Hitomi Deluxe Costume,,1 user reviews,10,"['Action', 'Gore', 'Violent', 'Nudity', 'Sexual Content']",5.0,['Action'],1.0,"KOEI TECMO GAMES CO., LTD."
13125,Glass Masquerade 2: Illusions - Temptations Puzzle Pack,,Positive,10,"['Casual', 'Indie']",2.0,"['Casual', 'Indie', 'Onyx Lute']",3.0,Onyx Lute
13126,Choco Pixel 5,,2 user reviews,29,"['Indie', 'Casual', 'Relaxing', 'Puzzle', 'Classic', 'Fast-Paced', '2D', 'Retro', 'Difficult', 'Singleplayer', 'Short', 'Stylized', 'Colorful', 'Abstract', 'Replay Value', 'Cute', 'Family Friendly', 'Pixel Graphics', 'Side Scroller', 'Old School']",20.0,"['Casual', 'Indie', 'Blender Games']",3.0,Blender Games
